stem_id,station_m,x,y,diameter_m,gt_tree_id
5,12.0,423694.07853,5858017.298280001,0.3647,62
5,12.5,423693.91541,5858017.787640001,0.3647,62
5,13.0,423693.79307,5858018.23622,0.4159,62
5,13.5,423693.67073,5858018.72558,0.4159,62
5,14.0,423693.50761000003,5858019.21494,0.4159,62
5,14.5,423693.34449,5858019.663520001,0.4756,62
5,15.0,423693.14059,5858020.152880001,0.4961,62
5,15.5,423692.97747,5858020.6014600005,0.5158,62
5,16.0,423692.85513000004,5858021.0908200005,0.5471,62
5,16.5,423692.73279000004,5858021.5801800005,0.4756,62
5,17.0,423692.56967,5858022.0695400005,0.4756,62
5,17.5,423692.44733,5858022.518120001,0.4392,62
6,0.0,423692.12109000003,5858024.067760001,0.5158,58
6,0.5,423691.83563,5858024.475560001,0.4756,58
6,1.0,423691.55017,5858024.88336,0.4078,58
6,1.5,423691.26471,5858025.2911600005,0.4078,58
6,2.0,423690.97925000003,5858025.739740001,0.4614,58
6,2.5,423690.69379,5858026.106760001,0.5158,58
6,3.0,423690.40833,5858026.514560001,0.5158,58
6,3.5,423690.08209000004,5858026.922360001,0.5222,58
6,4.0,423689.79663,5858027.33016,0.5471,58
6,4.5,423689.51117,5858027.7379600005,0.5158,58
6,5.0,423689.18493,5858028.10498,0.5222,58
6,5.5,423688.89947,5858028.51278,0.4756,58
6,6.0,423688.61401,5858028.920580001,0.4614,58
6,6.5,423688.28777,5858029.328380001,0.5222,58
6,7.0,423688.00231,5858029.736180001,0.5158,58
6,7.5,423687.71685,5858030.143980001,0.4756,58
6,8.0,423687.39061,5858030.511000001,0.4756,58
6,8.5,423687.10515,5858030.918800001,0.5158,58
6,9.0,423686.81969000003,5858031.3266,0.5222,58
6,9.5,423686.49345,5858031.7344,0.4756,58
6,10.0,423686.20799,5858032.142200001,0.5158,58
6,10.5,423685.92253000004,5858032.550000001,0.4756,58
6,11.0,423685.63707,5858032.9170200005,0.5158,58
6,11.5,423685.31083000003,5858033.324820001,0.4392,58
6,12.0,423685.02537,5858033.732620001,0.4614,58
6,12.5,423684.73991,5858034.140420001,0.4614,58
6,13.0,423684.41367000004,5858034.54822,0.4756,58
6,13.5,423684.16899000003,5858034.95602,0.5158,58
6,14.0,423683.88353,5858035.363820001,0.5881,58
6,14.5,423683.59807,5858035.771620001,0.7295,58
6,15.0,423683.31261,5858036.179420001,0.8074,58
6,15.5,423683.02715000004,5858036.6280000005,0.867,58
6,16.0,423682.74169,5858036.99502,0.8033,58
6,16.5,423682.41545000003,5858037.40282,0.6921,58
6,17.0,423682.08921,5858037.769840001,0.5471,58
6,17.5,423681.80375,5858038.17764,0.5158,58
7,0.0,423757.12441,5858059.750260001,0.3363,50
7,0.5,423757.00207,5858060.239620001,0.3647,50
7,1.0,423756.87973,5858060.728980001,0.3647,50
7,1.5,423756.79817,5858061.218340001,0.4078,50
7,2.0,423756.71661,5858061.707700001,0.4078,50
7,2.5,423756.67583,5858062.197060001,0.4078,50
7,3.0,423756.63505,5858062.686420001,0.4078,50
7,3.5,423756.55349,5858063.216560001,0.4078,50
7,4.0,423756.47193,5858063.705920001,0.3363,50
7,4.5,423756.43115,5858064.195280001,0.4078,50
7,5.0,423756.34959,5858064.684640001,0.4078,50
7,5.5,423756.26803000004,5858065.174000001,0.3262,50
7,6.0,423756.22725,5858065.663360001,0.3262,50
7,6.5,423756.14569000003,5858066.152720001,0.3262,50
7,7.0,423756.06413,5858066.642080001,0.3262,50
7,7.5,423755.94179,5858067.131440001,0.4078,50
7,8.0,423755.86023,5858067.620800001,0.4078,50
7,8.5,423755.77867,5858068.110160001,0.4078,50
7,9.0,423755.69711,5858068.640300001,0.4078,50
7,9.5,423755.61555,5858069.129660001,0.4159,50
7,10.0,423755.53399,5858069.619020001,0.4159,50
7,10.5,423755.45243,5858070.108380001,0.4159,50
7,11.0,423755.37087,5858070.597740001,0.4159,50
7,11.5,423755.24853,5858071.087100001,0.4894,50
7,12.0,423755.16697,5858071.576460001,0.4894,50
7,12.5,423755.08541,5858072.065820001,0.4159,50
7,13.0,423755.00385000004,5858072.555180001,0.4078,50
7,13.5,423754.92229,5858073.044540001,0.4078,50
7,14.0,423754.79995,5858073.533900001,0.4159,50
7,14.5,423754.67761,5858074.023260001,0.4078,50
7,15.0,423754.55527,5858074.512620001,0.3262,50
7,15.5,423754.47371,5858075.001980001,0.3262,50
7,16.0,423754.39215,5858075.491340001,0.3262,50
7,16.5,423754.26981,5858075.980700001,0.3262,50
8,0.0,423649.87301000004,5858104.689820001,0.0816,27
8,0.5,423649.95457,5858105.179180001,0.3262,27
8,1.0,423649.91379,5858105.668540001,0.3262,27
8,1.5,423649.87301000004,5858106.19868,0.3262,27
8,2.0,423649.79145,5858106.68804,0.2579,27
8,2.5,423649.75067000004,5858107.1774,0.3262,27
8,3.0,423649.70989,5858107.66676,0.3262,27
8,3.5,423649.66911,5858108.15612,0.3262,27
8,4.0,423649.58755,5858108.64548,0.3262,27
8,4.5,423649.50599000003,5858109.13484,0.3363,27
8,5.0,423649.46521,5858109.664980001,0.4159,27
8,5.5,423649.42443,5858110.154340001,0.4078,27
8,6.0,423649.38365000003,5858110.643700001,0.4078,27
8,6.5,423649.34287,5858111.133060001,0.3262,27
8,7.0,423649.34287,5858111.6632,0.3262,27
8,7.5,423649.26131000003,5858112.15256,0.2447,27
8,8.0,423649.22053,5858112.64192,0.3262,27
8,8.5,423649.09819,5858113.13128,0.4078,27
8,9.0,423649.05741,5858113.62064,0.4078,27
8,9.5,423648.97585,5858114.11,0.4159,27
8,10.0,423648.93507,5858114.59936,0.4078,27
8,10.5,423648.85351,5858115.08872,0.4078,27
8,11.0,423648.81273,5858115.618860001,0.4078,27
8,11.5,423648.73117,5858116.108220001,0.3647,27
8,12.0,423648.69039,5858116.597580001,0.4078,27
8,12.5,423648.60883,5858117.086940001,0.3262,27
8,13.0,423648.56805,5858117.576300001,0.3647,27
8,13.5,423648.48649000004,5858118.065660001,0.3363,27
8,14.0,423648.44571,5858118.5958,0.3363,27
8,14.5,423648.36415000004,5858119.08516,0.4078,27
8,15.0,423648.28259,5858119.57452,0.4078,27
8,15.5,423648.24181000004,5858120.06388,0.4078,27
8,16.0,423648.16025,5858120.55324,0.4078,27
8,16.5,423648.07869,5858121.0426,0.3363,27
9,0.0,423656.72405,5858124.141880001,0.3647,20
9,0.5,423656.52015,5858124.590460001,0.3262,20
9,1.0,423656.39781,5858125.079820001,0.3647,20
9,1.5,423656.23469,5858125.569180001,0.3363,20
9,2.0,423656.07157000003,5858126.017760001,0.3262,20
9,2.5,423655.94923,5858126.507120001,0.3262,20
9,3.0,423655.78611,5858126.996480001,0.3262,20
9,3.5,423655.62299,5858127.445060001,0.3363,20
9,4.0,423655.45987,5858127.934420001,0.3647,20
9,4.5,423655.29675000004,5858128.423780001,0.3647,20
9,5.0,423655.13363,5858128.87236,0.4078,20
9,5.5,423654.97051,5858129.320940001,0.4078,20
9,6.0,423654.80739000003,5858129.810300001,0.4392,20
9,6.5,423654.64427,5858130.299660001,0.4756,20
9,7.0,423654.48115,5858130.748240001,0.4756,20
9,7.5,423654.31803,5858131.237600001,0.4756,20
9,8.0,423654.15491,5858131.686180001,0.4756,20
9,8.5,423653.95101,5858132.175540001,0.4392,20
9,9.0,423653.78789000004,5858132.624120001,0.4392,20
9,9.5,423653.62477,5858133.113480001,0.4756,20
9,10.0,423653.46165,5858133.602840001,0.4756,20
9,10.5,423653.29853000003,5858134.05142,0.4756,20
9,11.0,423653.09463,5858134.500000001,0.4756,20
9,11.5,423652.93151,5858134.989360001,0.5158,20
9,12.0,423652.76839,5858135.437940001,0.5158,20
9,12.5,423652.60527,5858135.927300001,0.4961,20
9,13.0,423652.40137000004,5858136.375880001,0.5158,20
9,13.5,423652.23825,5858136.865240001,0.5767,20
9,14.0,423652.07513,5858137.354600001,0.5471,20
9,14.5,423651.87123,5858137.803180001,0.4894,20
9,15.0,423651.74889,5858138.25176,0.4961,20
9,15.5,423651.54499,5858138.74112,0.346,20
10,0.0,423589.80407,5858160.3545200005,0.2941,7
10,0.5,423589.39627,5858160.680760001,0.346,7
10,1.0,423588.98847,5858160.966220001,0.3647,7
10,1.5,423588.62145000004,5858161.251680001,0.2941,7
10,2.0,423588.21365,5858161.537140001,0.2941,7
10,2.5,423587.80585,5858161.822600001,0.2941,7
10,3.0,423587.39805,5858162.148840001,0.3647,7
10,3.5,423587.03103,5858162.47508,0.2941,7
10,4.0,423586.62323,5858162.760540001,0.346,7
10,4.5,423586.21543,5858163.0867800005,0.346,7
10,5.0,423585.80763,5858163.37224,0.2941,7
10,5.5,423585.44061,5858163.698480001,0.3363,7
10,6.0,423585.03281,5858163.983940001,0.2941,7
10,6.5,423584.62501,5858164.269400001,0.2941,7
10,7.0,423584.25799,5858164.595640001,0.346,7
10,7.5,423583.85019,5858164.92188,0.3363,7
10,8.0,423583.44239000004,5858165.207340001,0.3647,7
10,8.5,423583.03459,5858165.492800001,0.3363,7
10,9.0,423582.66757,5858165.81904,0.3647,7
10,9.5,423582.25977,5858166.145280001,0.346,7
10,10.0,423581.89275,5858166.430740001,0.3647,7
10,10.5,423581.48495,5858166.756980001,0.4078,7
10,11.0,423581.07715,5858167.042440001,0.3647,7
10,11.5,423580.66935000004,5858167.36868,0.4078,7
10,12.0,423580.30233000003,5858167.65414,0.3647,7
10,12.5,423579.89453,5858167.939600001,0.4078,7
10,13.0,423579.48673,5858168.225060001,0.4078,7
10,13.5,423579.07893,5858168.5513,0.4078,7
10,14.0,423578.67113000003,5858168.83676,0.4078,7
10,14.5,423578.26333,5858169.12222,0.3363,7
10,15.0,423577.85553,5858169.407680001,0.1631,7
11,0.0,423693.91541,5858022.762800001,0.2941,60
11,0.5,423693.71151,5858023.21138,0.2579,60
11,1.0,423693.46683,5858023.659960001,0.3363,60
11,1.5,423693.18137,5858024.067760001,0.4078,60
11,2.0,423692.89591,5858024.475560001,0.4078,60
11,2.5,423692.61045000004,5858024.88336,0.4078,60
11,3.0,423692.32499,5858025.2911600005,0.4078,60
