stem_id,station_m,x,y,diameter_m,gt_tree_id
35,12.0,420045.45676000003,5853168.253740001,0.2856,426
35,12.5,420045.26518,5853168.70076,0.3612,426
35,13.0,420045.0736,5853169.147780001,0.3612,426
35,13.5,420044.81816,5853169.594800001,0.3612,426
35,14.0,420044.56272,5853170.041820001,0.3612,426
35,14.5,420044.30728,5853170.488840001,0.2856,426
35,15.0,420044.1157,5853170.935860001,0.4039,426
35,15.5,420043.92412,5853171.38288,0.4039,426
35,16.0,420043.66868,5853171.829900001,0.4605,426
35,16.5,420043.41324,5853172.276920001,0.4039,426
35,17.0,420043.22166,5853172.723940001,0.4605,426
35,17.5,420042.96622,5853173.170960001,0.4605,426
35,18.0,420042.77464,5853173.617980001,0.1277,426
36,0.0,420035.87776,5853172.340780001,0.4605,575
36,0.5,420035.49460000003,5853172.723940001,0.3612,575
36,1.0,420035.1753,5853173.0432400005,0.3612,575
36,1.5,420034.856,5853173.426400001,0.2856,575
36,2.0,420034.5367,5853173.809560001,0.2856,575
36,2.5,420034.2174,5853174.192720001,0.2856,575
36,3.0,420033.8981,5853174.57588,0.2856,575
36,3.5,420033.51494,5853174.959040001,0.2856,575
36,4.0,420033.19564,5853175.342200001,0.2856,575
36,4.5,420032.87634,5853175.6615,0.2856,575
36,5.0,420032.55704,5853176.044660001,0.2856,575
36,5.5,420032.23774,5853176.427820001,0.2856,575
36,6.0,420031.91844,5853176.8109800005,0.2856,575
36,6.5,420031.59914,5853177.194140001,0.2856,575
36,7.0,420031.21598,5853177.577300001,0.3612,575
36,7.5,420030.96054,5853177.960460001,0.4039,575
36,8.0,420030.64124,5853178.34362,0.3612,575
36,8.5,420030.32194,5853178.726780001,0.3612,575
36,9.0,420030.00264,5853179.109940001,0.3612,575
36,9.5,420029.61948,5853179.42924,0.2856,575
36,10.0,420029.23632,5853179.748540001,0.3612,575
36,10.5,420028.91702,5853180.131700001,0.3612,575
36,11.0,420028.53386,5853180.51486,0.3612,575
36,11.5,420028.21456,5853180.834160001,0.3612,575
36,12.0,420027.89526,5853181.217320001,0.3612,575
36,12.5,420027.5121,5853181.6004800005,0.2856,575
36,13.0,420027.1928,5853181.983640001,0.2856,575
36,13.5,420026.8735,5853182.302940001,0.2856,575
36,14.0,420026.49034,5853182.6861000005,0.2856,575
36,14.5,420026.17104,5853183.069260001,0.3612,575
