stem_id,station_m,x,y,diameter_m,gt_tree_id
23,1.5,417804.02688535734,5856143.97758187,0.4772,47
23,2.0,417803.56652215734,5856144.165912271,0.4369,47
23,2.5,417803.10615895735,5856144.37516827,0.3858,47
23,3.0,417802.68764695735,5856144.647201071,0.3348,47
23,3.5,417802.26913495734,5856144.89830827,0.3047,47
23,4.0,417801.7878461573,5856145.08663867,0.4881,47
23,4.5,417801.34840855736,5856145.31682027,0.36,47
23,5.0,417800.90897095733,5856145.54700187,0.3047,47
23,5.5,417800.4904589573,5856145.8190346705,0.2647,47
24,0.0,417817.8168557573,5856129.74817387,0.3374,30
24,0.5,417817.58667415736,5856130.18761147,0.2254,30
24,1.0,417817.35649255733,5856130.62704907,0.1872,30
24,1.5,417817.12631095736,5856131.06648667,0.2093,30
24,2.0,417816.85427815735,5856131.48499867,0.2367,30
24,2.5,417816.60317095736,5856131.92443627,0.1872,30
24,3.0,417816.37298935733,5856132.36387387,0.2093,30
24,3.5,417816.14280775737,5856132.80331147,0.2093,30
24,4.0,417815.91262615734,5856133.26367467,0.1726,30
24,4.5,417815.66151895735,5856133.682186671,0.2254,30
24,5.0,417815.38948615734,5856134.10069867,0.3018,30
24,5.5,417815.15930455737,5856134.56106187,0.244,30
25,0.0,417797.10051175737,5856156.23998347,0.4604,31
25,0.5,417796.99588375736,5856156.72127227,0.4508,31
25,1.0,417796.89125575736,5856157.22348667,0.4369,31
25,1.5,417796.78662775736,5856157.70477547,0.4623,31
25,2.0,417796.66107415734,5856158.18606427,0.4623,31
25,2.5,417796.5355205573,5856158.66735307,0.4623,31
25,3.0,417796.40996695735,5856159.14864187,0.4369,31
25,3.5,417796.2844133573,5856159.65085627,0.4508,31
25,4.0,417796.15885975736,5856160.1321450705,0.4772,31
25,4.5,417796.01238055737,5856160.6134338705,0.4679,31
25,5.0,417795.88682695734,5856161.0947226705,0.4899,31
26,0.0,417799.10936935735,5856148.53936267,0.3743,31
26,0.5,417799.00474135735,5856149.02065147,0.3858,31
26,1.0,417798.8791877573,5856149.50194027,0.3743,31
26,1.5,417798.75363415736,5856150.00415467,0.379,31
26,2.0,417798.62808055733,5856150.48544347,0.3858,31
26,2.5,417798.48160135734,5856150.96673227,0.4508,31
26,3.0,417798.33512215735,5856151.42709547,0.4623,31
26,3.5,417798.23049415735,5856151.92930987,0.4206,31
26,4.0,417798.12586615735,5856152.41059867,0.397,31
26,4.5,417798.02123815735,5856152.89188747,0.4185,31
26,5.0,417797.87475895736,5856153.37317627,0.4623,31
27,0.0,417823.1110325573,5856153.05929227,0.0936,25
27,0.5,417823.61324695736,5856153.12206907,0.244,25
27,1.0,417824.0945357573,5856153.20577147,0.2546,25
27,1.5,417824.59675015736,5856153.26854827,0.3187,25
27,2.0,417825.09896455734,5856153.24762267,0.2134,25
27,2.5,417825.58025335736,5856153.33132507,0.2959,25
27,3.0,417826.08246775734,5856153.37317627,0.2647,25
27,3.5,417826.5846821573,5856153.41502747,0.2807,25
27,4.0,417827.08689655736,5856153.477804271,0.2511,25
27,4.5,417827.58911095734,5856153.477804271,0.1674,25
27,5.0,417828.07039975736,5856153.54058107,0.2093,25
28,0.0,417774.3334589573,5856139.164693871,0.4122,53
28,0.5,417774.20790535735,5856139.645982671,0.4122,53
28,1.0,417773.99864935735,5856140.1063458705,0.4508,53
28,1.5,417773.89402135735,5856140.587634671,0.4679,53
28,2.0,417773.78939335735,5856141.08984907,0.4679,53
28,2.5,417773.62198855734,5856141.550212271,0.4268,53
28,3.0,417773.4545837573,5856142.0105754705,0.4679,53
28,3.5,417773.28717895737,5856142.4918642705,0.4508,53
28,4.0,417773.09884855733,5856142.95222747,0.5441,53
